freq_ghz,S21_dB,S11_dB
2.915000,-3.226337,-2.804502
2.920000,-3.212551,-2.817051
2.925000,-3.198181,-2.830211
2.930000,-3.183226,-2.843997
2.935000,-3.167681,-2.858424
2.940000,-3.151543,-2.873506
2.945000,-3.134810,-2.889261
2.950000,-3.117477,-2.905704
2.955000,-3.099543,-2.922854
2.960000,-3.081005,-2.940728
2.965000,-3.061858,-2.959346
2.970000,-3.042102,-2.978729
2.975000,-3.021732,-2.998898
2.980000,-3.000747,-3.019874
2.985000,-2.979144,-3.041681
2.990000,-2.956920,-3.064344
2.995000,-2.934074,-3.087888
3.000000,-2.910603,-3.112339
3.005000,-2.886505,-3.137727
3.010000,-2.861780,-3.164080
3.015000,-2.836424,-3.191429
3.020000,-2.810436,-3.219807
3.025000,-2.783816,-3.249248
3.030000,-2.756563,-3.279787
3.035000,-2.728674,-3.311462
3.040000,-2.700152,-3.344313
3.045000,-2.670994,-3.378380
3.050000,-2.641201,-3.413707
3.055000,-2.610773,-3.450340
3.060000,-2.579711,-3.488326
3.065000,-2.548017,-3.527717
3.070000,-2.515691,-3.568566
3.075000,-2.482736,-3.610928
3.080000,-2.449154,-3.654862
3.085000,-2.414947,-3.700431
3.090000,-2.380120,-3.747700
3.095000,-2.344675,-3.796737
3.100000,-2.308618,-3.847617
3.105000,-2.271954,-3.900415
3.110000,-2.234687,-3.955213
3.115000,-2.196825,-4.012097
3.120000,-2.158376,-4.071157
3.125000,-2.119346,-4.132490
3.130000,-2.079744,-4.196197
3.135000,-2.039582,-4.262386
3.140000,-1.998868,-4.331170
3.145000,-1.957615,-4.402672
3.150000,-1.915837,-4.477019
3.155000,-1.873545,-4.554349
3.160000,-1.830757,-4.634805
3.165000,-1.787489,-4.718543
3.170000,-1.743757,-4.805728
3.175000,-1.699582,-4.896534
3.180000,-1.654985,-4.991149
3.185000,-1.609987,-5.089773
3.190000,-1.564613,-5.192619
3.195000,-1.518889,-5.299917
3.200000,-1.472842,-5.411911
3.205000,-1.426502,-5.528865
3.210000,-1.379901,-5.651061
3.215000,-1.333073,-5.778804
3.220000,-1.286054,-5.912422
3.225000,-1.238882,-6.052268
3.230000,-1.191599,-6.198726
3.235000,-1.144248,-6.352210
3.240000,-1.096875,-6.513171
3.245000,-1.049530,-6.682097
3.250000,-1.002263,-6.859523
3.255000,-0.955131,-7.046031
3.260000,-0.908190,-7.242262
3.265000,-0.861501,-7.448917
3.270000,-0.815129,-7.666771
3.275000,-0.769141,-7.896680
3.280000,-0.723607,-8.139596
3.285000,-0.678602,-8.396577
3.290000,-0.634202,-8.668809
3.295000,-0.590489,-8.957627
3.300000,-0.547545,-9.264538
3.305000,-0.505460,-9.591257
3.310000,-0.464322,-9.939744
3.315000,-0.424226,-10.312258
3.320000,-0.385268,-10.711423
3.325000,-0.347548,-11.140307
3.330000,-0.311169,-11.602540
3.335000,-0.276234,-12.102456
3.340000,-0.242851,-12.645296
3.345000,-0.211130,-13.237485
3.350000,-0.181180,-13.887024
3.355000,-0.153113,-14.604059
