freq_ghz,S21_dB,S11_dB
6.415000,-18.639140,-0.059822
6.420000,-18.683134,-0.059215
6.425000,-18.727354,-0.058611
6.430000,-18.771821,-0.058010
6.435000,-18.816556,-0.057412
6.440000,-18.861582,-0.056816
6.445000,-18.906920,-0.056222
6.450000,-18.952596,-0.055630
6.455000,-18.998632,-0.055040
6.460000,-19.045054,-0.054451
6.465000,-19.091888,-0.053863
6.470000,-19.139161,-0.053277
6.475000,-19.186900,-0.052691
6.480000,-19.235134,-0.052105
6.485000,-19.283894,-0.051520
6.490000,-19.333211,-0.050935
6.495000,-19.383116,-0.050350
6.500000,-19.433644,-0.049764
6.505000,-19.484829,-0.049177
6.510000,-19.536708,-0.048590
6.515000,-19.589320,-0.048002
6.520000,-19.642703,-0.047412
6.525000,-19.696899,-0.046821
6.530000,-19.751952,-0.046228
6.535000,-19.807907,-0.045633
6.540000,-19.864812,-0.045036
6.545000,-19.922715,-0.044436
6.550000,-19.981670,-0.043834
6.555000,-20.041730,-0.043229
6.560000,-20.102954,-0.042621
6.565000,-20.165401,-0.042010
6.570000,-20.229135,-0.041395
6.575000,-20.294223,-0.040776
6.580000,-20.360736,-0.040153
6.585000,-20.428746,-0.039526
6.590000,-20.498333,-0.038895
6.595000,-20.569580,-0.038259
6.600000,-20.642573,-0.037619
6.605000,-20.717406,-0.036973
6.610000,-20.794176,-0.036323
6.615000,-20.872988,-0.035667
6.620000,-20.953951,-0.035005
6.625000,-21.037183,-0.034338
6.630000,-21.122809,-0.033665
6.635000,-21.210961,-0.032985
6.640000,-21.301781,-0.032300
6.645000,-21.395420,-0.031608
6.650000,-21.492039,-0.030910
6.655000,-21.591811,-0.030205
6.660000,-21.694921,-0.029494
6.665000,-21.801568,-0.028776
6.670000,-21.911963,-0.028051
6.675000,-22.026338,-0.027319
6.680000,-22.144938,-0.026581
6.685000,-22.268031,-0.025836
6.690000,-22.395904,-0.025083
6.695000,-22.528871,-0.024325
6.700000,-22.667268,-0.023559
6.705000,-22.811465,-0.022787
6.710000,-22.961862,-0.022009
6.715000,-23.118896,-0.021225
6.720000,-23.283048,-0.020436
6.725000,-23.454842,-0.019641
6.730000,-23.634856,-0.018841
6.735000,-23.823727,-0.018037
6.740000,-24.022160,-0.017229
6.745000,-24.230937,-0.016418
6.750000,-24.450931,-0.015605
6.755000,-24.683114,-0.014791
6.760000,-24.928581,-0.013976
6.765000,-25.188565,-0.013162
6.770000,-25.464462,-0.012350
6.775000,-25.757863,-0.011541
6.780000,-26.070591,-0.010737
6.785000,-26.404747,-0.009940
